epoch,train_loss,test_loss
1,0.042842394131152255,0.021644943610079726
2,0.04330324222086407,0.021319465327498344
3,0.043595270744766816,0.02107820071649017
4,0.0438481306304941,0.020946903434177894
5,0.04390082731332717,0.020887615388470157
6,0.04386810566880213,0.020781172375251837
7,0.04383712405553753,0.020689955957097723
8,0.04367396014009567,0.02059545146367284
9,0.04343914426497063,0.020453305614866177
10,0.04317352673702619,0.02027621519582715
11,0.04269497535969606,0.020073794314400557
12,0.04203792171462008,0.019765681988155506
13,0.041277795089840426,0.01927334938453124
14,0.04004851482457258,0.018579331556343878
15,0.038541956860018566,0.017606692222553254
16,0.037083232131110505,0.016746364246728776
17,0.03573903327564107,0.016020525139218353
18,0.034790488879010435,0.015539057444669043
19,0.0339590244884871,0.015236704599173775
20,0.03311802963039961,0.014954226575308602
21,0.032415317234449306,0.014676201822146124
22,0.03148599356285681,0.014290813352684227
23,0.03055004657817891,0.013894878351876406
24,0.029275997574014404,0.013358574571957776
25,0.027756370182674937,0.012659829501458005
26,0.026079842875298964,0.01191356549443642
27,0.02416259087709664,0.011103694149301792
28,0.022325793751475267,0.010524708480477544
29,0.02141392382419686,0.010237536094226118
30,0.020667456157440697,0.009921901656538775
31,0.02015703441008902,0.00974865571167408
32,0.0199628944133719,0.00955720509496904
33,0.01981102973470406,0.009475468138852245
34,0.01965244612138132,0.00939448860990112
35,0.019447096361221983,0.009328881673303977
36,0.019333578717147616,0.009284164788627576
37,0.01944486171099968,0.009166651898336087
38,0.01911208105897515,0.009162108294230904
39,0.01877582612216037,0.008998374334703428
40,0.018818475798114978,0.009011459438929791
41,0.018734884655688195,0.008921960482400192
42,0.018421709234388777,0.008872177282739256
43,0.017940265791588954,0.008852555029652135
44,0.018251277473652204,0.008734262424459646
45,0.0178451900680966,0.00884704009893368
46,0.017950883029449773,0.008646749714894642
47,0.017420691286522367,0.00870413399108176
48,0.017624010399786436,0.008569079011696267
49,0.016973637881195096,0.008657443919350867
50,0.01732332273229647,0.008509410326786445
51,0.016743061062000488,0.008520494026509728
52,0.016866227374776166,0.008425088552318794
53,0.016423938724899202,0.00851596081354831
54,0.01651419113159908,0.00839193354892316
55,0.016043457822823556,0.008445234269887771
56,0.016014375962415884,0.00847308206929878
57,0.015795441187355826,0.00841144042926454
58,0.015841951650926875,0.008351585104301536
59,0.015522565822977213,0.008397829136503684
60,0.015532766817404725,0.008403652619113619
61,0.01538848775046628,0.008425416682126386
62,0.015475170392498197,0.00842568659904536
63,0.015198701101692556,0.008375256355645417
64,0.01510855841223425,0.008416039728063141
65,0.015077695841606563,0.008337589389565489
66,0.015148331084656786,0.008458296418110928
67,0.014959848429748825,0.008300124722102412
68,0.015021470326016483,0.008227021793246199
69,0.014871133574102942,0.008254233739395924
70,0.01498524604144629,0.008286042297742206
71,0.014913846967191037,0.008413484220234854
72,0.014720941232420971,0.008306454439155475
73,0.014745396270207165,0.00827114869460446
74,0.014677681121446023,0.008170252215086465
75,0.014685541636625422,0.008284852150388343
76,0.01461536420008888,0.00813546742879311
77,0.014648842678927654,0.0083019350610568
78,0.014609859379345934,0.008133232439143302
79,0.01456582269028654,0.008382077490656092
80,0.014543078236508423,0.008121489699587297
81,0.014522776585353985,0.008134968535082837
82,0.014473624165341686,0.008116188001168787
83,0.014438416992199941,0.008214102529542838
84,0.014346625680003644,0.008130612041656245
85,0.014361267934861116,0.008208347046528152
86,0.014323785852720615,0.008200762876581823
87,0.014319409971317634,0.008228478964839903
88,0.014275886628524987,0.008178358281729742
89,0.014292213302138491,0.008217952217168685
90,0.014225967601432394,0.008043410865686622
91,0.014254652181901686,0.00824096226818719
92,0.014171468534133196,0.008156372366279785
93,0.014248292999338264,0.008173299035900887
94,0.01416730469112422,0.008155884583379616
95,0.01413634758921322,0.008139816872634978
96,0.014156607443265481,0.00809398163703077
97,0.014104538765443986,0.008196127680745327
98,0.013976106066060907,0.008079749504082292
99,0.014056076069474179,0.008171707259991891
100,0.014027092539728083,0.008050648489470576
101,0.014035374873969414,0.008136748644294886
102,0.013972201915092922,0.0080864143798365
103,0.014020695954274302,0.008116644139594908
104,0.013906966297704057,0.007956592724482828
105,0.014020366093178029,0.008104530261425337
106,0.013874874854431946,0.008042096057137967
107,0.013930317394765242,0.008145651306192618
108,0.013889707381152586,0.007941447925393664
109,0.013935518358838129,0.008041052047189606
110,0.013853612681766258,0.007979480316445126
111,0.013874097833911093,0.008131479535533009
112,0.013818226346585978,0.008072188517983721
113,0.013802948530007807,0.00809640945436187
114,0.013717854226847074,0.008005943692175074
115,0.01383245329717132,0.00800134765968289
116,0.013722105220123616,0.008026434928859707
117,0.013775308897271262,0.008062163348933506
118,0.013694445350426649,0.007951750780855533
119,0.013771254242782442,0.00798589399690687
120,0.013724123432558275,0.008071141388785657
121,0.013720023013717768,0.007987635377047688
122,0.013665693263940988,0.007911019059192424
123,0.013672127659134942,0.00791526691568576
124,0.01372955330502591,0.00797172519084031
125,0.013684375628409231,0.00796695447794847
126,0.01369821902441056,0.007978993594747493
127,0.013639428879137914,0.008097737014935054
128,0.013673954548148045,0.007947158784746139
129,0.01368894555084648,0.008109721716181463
130,0.013575341155169935,0.007933311316443889
131,0.013635901433456726,0.007999617343544433
132,0.013621007092082998,0.007845592899094247
133,0.013663819105822534,0.008230148950033768
134,0.013616386886125703,0.007901342458306935
135,0.01364842939586844,0.008005304784175746
136,0.013621837178789321,0.007781417846749976
137,0.013676684802877273,0.007957893297875758
138,0.013565387340644889,0.007768958245672039
139,0.013660312884935834,0.008134028277149038
140,0.013521276567554521,0.007811049071342667
141,0.013629560761917533,0.007957839931335019
142,0.01354171307587441,0.0077965631473036305
143,0.013637232768002607,0.00785858377111408
144,0.013510099065576622,0.0077818936855259865
145,0.013605383897258369,0.007905376754121257
146,0.013538786257601455,0.007774972055340185
147,0.013556911849715142,0.007897265725395695
148,0.013517296391079762,0.0077218833221518
149,0.013607835604633174,0.007901532896311146
150,0.013480213769019122,0.007752460701905085
