epoch,train_loss,test_loss
1,0.038414089056857455,0.004979764574673026
2,0.010200117338723256,0.004667108384678184
3,0.009650377172355451,0.004364004987676382
4,0.009202949435612442,0.004180792085255303
5,0.008932911194038705,0.00392747336308876
6,0.008581847158373892,0.0037235987264792577
7,0.008246452039516869,0.0035739606326250445
8,0.00790562311890956,0.0034701467424582797
9,0.007635792726350217,0.003416957747161538
10,0.0075131593936073925,0.0033587917528787345
11,0.007464638897022037,0.0033069926951374896
12,0.007287339025609705,0.0032821254463501733
13,0.00714178791402392,0.003195075165735171
14,0.006997176415773643,0.0031749126912678925
15,0.006901437814418652,0.0031185382844183926
16,0.006790698947529122,0.003032408878822231
17,0.006635573328229084,0.0029344450401439866
18,0.006594900678462166,0.0029671640622370246
19,0.006351515426190814,0.002886756730896315
20,0.00633199869669416,0.0027788274708799225
21,0.006274270974776237,0.003392096712014568
22,0.0062928854504691,0.003665195388729324
23,0.006256424813144218,0.0032465023279545898
24,0.006070838236397951,0.0036966132717855048
25,0.0062362059827359585,0.002735449159419041
26,0.006270100079669538,0.0037186992427066215
27,0.006148673851342072,0.0029702486311588526
28,0.006165174237754717,0.002961619628317663
29,0.006070498898313367,0.002804488749808922
30,0.005974829813288076,0.0032328889354347377
31,0.006075414593951754,0.0029875829871820795
32,0.005963203567685798,0.0030185676611606295
33,0.005920723860962999,0.0027590437106709085
34,0.006058663178056739,0.0026396417781767733
35,0.005996584729700171,0.0026831139123587836
36,0.006352888757697156,0.003167530318594731
37,0.00619849004869938,0.0027833627543811914
38,0.006133682874639197,0.0025759993114932616
39,0.006085262782751015,0.0031451440526266967
40,0.005932101581736627,0.002675464385499923
41,0.00590858936355084,0.0028288893600077946
42,0.006089230684478061,0.0029549149743430666
43,0.006121897857131985,0.0025373686987353174
44,0.006113742669334635,0.0027247126818522546
45,0.005914617891581812,0.0025127861524996886
46,0.005869160463217413,0.0024938488429860333
47,0.005675857740352814,0.002538856896873836
48,0.005711593297712423,0.002599142162867312
49,0.00558870128814495,0.0026038304571213886
50,0.005795600423148949,0.002558009429974262
51,0.005545628476889566,0.0026085162233453647
52,0.005673646434188317,0.002481674056506786
53,0.005527468828853467,0.002592044648371707
54,0.005778915650897789,0.0024862969253499957
55,0.005550876295567396,0.002805855893063192
56,0.005811496934877833,0.0025214972956142307
57,0.005457615767382323,0.00260793288602419
58,0.005789234360235807,0.0025144861575725646
59,0.005501436999936761,0.0026726845599148634
60,0.0056915914965124355,0.002713968342127287
61,0.005413998112724105,0.002688069646900195
62,0.005736232673678374,0.0025336971030930793
63,0.0053838353690105305,0.0026938655362233853
64,0.0057686133274623165,0.002551470894299509
65,0.005468322444058747,0.0028876336687024824
66,0.005663608552174481,0.0026835272712457292
67,0.00532076557479392,0.0025549292913555686
