epoch,train_loss,test_loss
1,0.014411907561180635,0.004419217005993661
2,0.010092759478967775,0.004508476118262822
3,0.008835944709531697,0.004120914583590831
4,0.008014905436083063,0.004070842872046479
5,0.007411948944235427,0.003970940273061816
6,0.006980517347001096,0.003811116957040899
7,0.0066867491621909894,0.003688363031383147
8,0.006533997668769121,0.0037371117772670675
9,0.006366907443907376,0.0036668395174157646
10,0.006250219612006548,0.003604903988537976
11,0.00610205730329823,0.0035493435224634596
12,0.005983932599304509,0.0034874377430434214
13,0.005860679672382563,0.003484786375456507
14,0.005760146529387289,0.0034353857995713796
15,0.00566625326120964,0.003427136756709276
16,0.005568175423805149,0.0034161655733335483
17,0.005521939696612459,0.003366761267534457
18,0.0054687984895058096,0.003345710299310564
19,0.005428516106572352,0.0033426273779565783
20,0.0053993377233705914,0.003321867125138491
21,0.005340673974531699,0.003287218349907802
22,0.005285473650053061,0.003306449851738333
23,0.005257304021168253,0.0033190118791952836
24,0.00521546277147057,0.0033128340927036128
25,0.005202159189419798,0.003266200476286511
26,0.0052119007142209925,0.0032542489795398654
27,0.005182143443757266,0.0032634002526668515
28,0.005144818249399148,0.00325018753105981
29,0.0051343740740962375,0.0032477803110861096
30,0.005112062926812716,0.0032288684681077697
31,0.005074442991658342,0.0032397334368785245
32,0.005052217376665386,0.003221118390738068
33,0.0050225400539597575,0.0032189518270161845
34,0.005033446395584733,0.0032103000615969443
35,0.0050239988356832604,0.0031938492345078935
36,0.004986580391147442,0.0031957886407738287
37,0.004999732329633588,0.003193566398980658
38,0.00496295250247558,0.003179409889765699
39,0.004940263981224679,0.0032014796569534874
40,0.004942375675203089,0.003191156659823324
41,0.0049581525624064725,0.0031991963243586416
42,0.004938768955449464,0.003168831597173472
43,0.004912022336263719,0.0031594051563242484
44,0.004920326717994138,0.003163957333583209
45,0.0049020611734800846,0.003173950205640516
46,0.004892361167659278,0.003149287479167435
47,0.00488693869441149,0.003154777167304551
48,0.0048651576981800886,0.0031377217399652713
49,0.004849480638053392,0.0031392838635903625
50,0.004868835111351714,0.003163044738950085
51,0.0048373544041952566,0.003146456361886659
52,0.004835888638126834,0.003140694104389832
53,0.0048209983352700105,0.003156399583583478
54,0.0048222190884292795,0.0031210845403503934
55,0.004798976348580638,0.003135281289929858
56,0.004823708858562191,0.003094167002737039
57,0.004807530707076532,0.0031423641740287354
58,0.004802403365465257,0.0031192459605517797
59,0.004779959425832135,0.0031085342782514415
60,0.004792423424974438,0.003131951051742225
61,0.004793186828370448,0.0031140586120550926
62,0.004771638481578713,0.0031156658318732813
63,0.004766701520687242,0.003106763497849417
64,0.00475133671307171,0.0030981044061394094
65,0.004760973360558426,0.003085545990616083
66,0.004771566313441995,0.003093783688261437
67,0.004754965276199593,0.0031061560354900615
68,0.004723564434567952,0.003090728269456139
69,0.0047274411017755105,0.0030977262127518494
70,0.004729929165119416,0.003072039302375897
71,0.004735417506464478,0.0031000296300648326
72,0.004699552017217768,0.0030761242268677307
73,0.004720769497692147,0.0030612802234772627
74,0.0047214905370614145,0.003083663031366601
75,0.0047177642868400415,0.0030858036168776278
76,0.00468312555226465,0.0030623736300830783
77,0.004690387752514878,0.0030552476422503186
78,0.0046595458086715206,0.003069796839620224
79,0.004677932923517949,0.003051945180978125
80,0.004661499806069577,0.003082041824077265
81,0.004664681118966828,0.0030695372940324475
82,0.004663288530305212,0.003088333240505923
83,0.004675707693632142,0.003059325480579952
84,0.004636970412067828,0.0030603967271997804
85,0.004651830876896561,0.0030370652894511434
86,0.004644795848194115,0.003047302423450296
87,0.004635660532809101,0.0030289829330670402
88,0.004621120497059257,0.0030521429253561987
89,0.004628701786667693,0.003028757184390242
90,0.004652319488454521,0.0030485900306913842
91,0.004646844404580831,0.0030518222502696345
92,0.004619239460533762,0.0030407690482416173
93,0.004630477980217366,0.0030278611394306556
94,0.00462584115851766,0.0030654911263593263
95,0.004605410131414708,0.0030216586437320143
96,0.004598727396519413,0.0030321632974719594
97,0.0045984633777234754,0.0030257864621355867
98,0.004612535799434465,0.0030454905181057875
99,0.004614824982685876,0.003051672697194659
100,0.004581096264470261,0.003029934933149906
