epoch,train_loss,test_loss
1,0.04414977788282625,0.0211110588639342
2,0.044115425843782974,0.02114407069506651
3,0.044133839525997476,0.021112766112200917
4,0.0441663740223424,0.02108970239257686
5,0.04415694650198963,0.02109894931342734
6,0.04415649918476103,0.021054657831269686
7,0.04421563433181314,0.021025532175136624
8,0.04420530727691606,0.021022882070831674
9,0.04418024373600115,0.02100537821070625
10,0.04414968051102665,0.020990311212196314
11,0.04407560597822036,0.020976666752776166
12,0.043980411877104296,0.020955830779550422
13,0.043869521134101405,0.020929675742254576
14,0.04375022709517341,0.02087826689634964
15,0.04355441006311205,0.02085279501157479
16,0.04322623953275969,0.020824131061507493
17,0.0426639878257671,0.02071522191316241
18,0.04200735405610352,0.020293308830477367
19,0.04078665381114766,0.01900730307218355
20,0.0378333743048738,0.016655144536876523
21,0.03530943484731673,0.015554356685540867
22,0.03360777696414352,0.015220091292428134
23,0.03279807092644977,0.014961972772934528
24,0.03206876692671414,0.014669997814278347
25,0.03139920063843545,0.014282466549566894
26,0.030386810203458146,0.013904193967233747
27,0.02930484611897349,0.013450977581878245
28,0.027873320378469096,0.013097298629757649
29,0.02620345972056291,0.012105636726735371
30,0.024515812562636574,0.011375697748713581
31,0.023340793330246214,0.010794178770156577
32,0.022097954136721356,0.010438881968257879
33,0.021287621260419835,0.010316147554252858
34,0.020278948966935606,0.00991510893314866
35,0.020290161914875923,0.009829586091460132
36,0.019788095884109895,0.009956242469148183
37,0.01938952881151452,0.009751289982462899
38,0.01934609167435551,0.009623917041100421
39,0.01913282332503477,0.009566060151346907
40,0.01901580214580504,0.009487662872097473
41,0.018648713236959973,0.009522834529370984
42,0.01862621149892341,0.00950266135476512
43,0.018412130308090583,0.009513042223538746
44,0.018027308431901,0.010190254976964151
45,0.018189059027026635,0.00931155666379469
46,0.01787081204589987,0.009285400002285452
47,0.017751701190416542,0.009165027444250882
48,0.017559251042551204,0.009102315336118785
49,0.017149281834316688,0.009377317108490662
50,0.016898697594806517,0.008978577159907459
51,0.01719449331623458,0.009090176982923744
52,0.01692221191697364,0.009049555155896704
53,0.016649943459700858,0.009186694511972402
54,0.0164541452593987,0.00912100132910605
55,0.01647090307228491,0.009194342353170352
56,0.01642778691802239,0.009195101261314637
57,0.0161320028048399,0.009042076836406026
58,0.015966502061582802,0.0088042600122544
59,0.015874276932547674,0.008636351356805601
60,0.01585205126384618,0.008692919445369077
61,0.01574123678830379,0.008594190220739517
62,0.015787982703317875,0.008709914908867399
63,0.015665849746639746,0.008631773157800846
64,0.015552547082378467,0.008770148104456482
65,0.015399847590250208,0.008727051241231099
66,0.015662002679514227,0.008706426604866173
67,0.015414357425132783,0.008699171170768029
68,0.015456394209049444,0.00869078507398712
69,0.015237241530992401,0.00900558464237893
70,0.0151669562676733,0.008912731826125276
71,0.015185391715436071,0.00888374580230722
72,0.015210928272080732,0.009213658335952545
73,0.015154920360797365,0.008743907954271461
74,0.015046245030165276,0.008658896531461615
75,0.015161728162170655,0.008612304349794526
76,0.014896413510859638,0.008981897614386706
