epoch,train_loss,test_loss
1,0.009701759268770404,0.0035100783306079336
2,0.006278854184016077,0.0033329446956777025
3,0.005733319233085528,0.003137526879629484
4,0.005287470328648129,0.00302694459926295
5,0.004983416938542521,0.0029478526529317407
6,0.0047114709782093865,0.0028640231104480906
7,0.004481952926064682,0.002795004327771841
8,0.0043042410124479675,0.0027387956677771665
9,0.00416837473883812,0.002692764931147076
10,0.004062088573997613,0.002655192282501277
11,0.003976306979615843,0.002623510027354905
12,0.0039050580023396167,0.0025955472087960704
13,0.003844361760653809,0.002569918501878315
14,0.0037913709503672468,0.0025457086090986962
15,0.003743915487974428,0.002522260284344181
16,0.003700222400803977,0.002499015115141422
17,0.0036587578259638064,0.002475367758870973
18,0.003618130329685449,0.002450741170155108
19,0.0035771672899364082,0.002424943638611193
20,0.0035355476286591976,0.0023987241316116856
21,0.003494629222371746,0.0023738988049148437
22,0.003456625825642378,0.002351724060532724
23,0.0034231982397611585,0.002332051879741758
24,0.003394795458292029,0.002314560556438187
25,0.003370230093617291,0.0022989385964454793
26,0.003348010152885281,0.0022849483669660077
27,0.003327260912561747,0.002272353591460397
28,0.0033075264188700015,0.002260934691284
29,0.003288571505296072,0.002250499515145417
30,0.003270275048634544,0.0022408908241134586
31,0.003252549861141526,0.0022319896316603015
32,0.003235261829867318,0.0022237094848685485
33,0.0032181761745693257,0.002216010393489366
34,0.003201009993777367,0.0022089034832850187
35,0.0031835808795967788,0.0022023475575530345
36,0.0031661802554117735,0.0021961643356549552
37,0.0031497880054166655,0.0021902183604458813
38,0.0031348354026142,0.002184506441648859
39,0.003120895153210731,0.00217901335819102
40,0.0031075479831461123,0.00217369951099679
41,0.0030946480639388765,0.0021685585619279127
42,0.003082138301176366,0.0021635910628268144
43,0.003070000169987804,0.0021588054280311957
44,0.0030582325674891934,0.0021541935435204266
45,0.0030468044735127244,0.0021497600466804157
46,0.0030356773154331367,0.002145514262726326
47,0.003024849145115686,0.002141476128692888
48,0.003014345562782919,0.002137676241918831
49,0.0030042130512694504,0.002134132918442226
50,0.0029944896210280718,0.0021308539276414526
51,0.0029851901984170167,0.002127829733940574
52,0.002976310625066585,0.0021250280641930824
53,0.0029678485600554017,0.0021224083656900886
54,0.0029598000769686106,0.0021199330241066616
55,0.0029521540680899285,0.002117562892908746
56,0.002944882579203057,0.002115264067346519
57,0.0029379250204955433,0.00211301619428388
58,0.0029312079963907593,0.002110811349193353
59,0.002924646311307548,0.002108648542193524
60,0.0029181599290998427,0.002106547323283172
61,0.0029116791833214565,0.0021045084526078186
62,0.002905171293941864,0.0021025301150026008
63,0.0028986468012214134,0.0021005974285662134
64,0.002892133387603891,0.0020986961594514205
65,0.002885665927125552,0.0020968150174406606
66,0.0028792904249761915,0.0020949374698517303
67,0.0028730602582819837,0.002093050213830741
68,0.0028670452972406474,0.002091146460195909
69,0.002861307582795358,0.002089212593572858
70,0.0028558748346770592,0.0020872410237330868
71,0.002850728503381792,0.0020852197374066294
72,0.002845826479669316,0.002083148968110023
73,0.002841127353113776,0.0020810329423625435
74,0.00283659276234378,0.0020788723535585616
75,0.0028321966471223934,0.00207668079363136
76,0.0028279210091379254,0.0020744644572193134
77,0.002823750558587557,0.002072225079501134
78,0.0028196773164019975,0.002069972938397974
79,0.002815695179823583,0.002067715002389649
80,0.0028117997502700416,0.0020654496383748517
81,0.002807987811276088,0.0020631810875839014
82,0.0028042586951469517,0.0020609096924257765
83,0.0028006094044066105,0.00205862862044705
84,0.0027970415273834803,0.002056349325448125
85,0.002793554511769386,0.0020540646605510466
86,0.002790144848672826,0.0020517858356250756
87,0.0027868122613216176,0.002049519514563956
88,0.0027835538328334275,0.0020472653633430704
89,0.002780365752643112,0.002045032982023313
90,0.0027772451035188383,0.002042832196461701
91,0.002774187241348135,0.0020406689188731267
92,0.0027711873905307207,0.002038544867310914
93,0.0027682397652196763,0.0020364634429999163
94,0.002765340150154141,0.0020344345907694827
95,0.002762478410009773,0.0020324508643409394
96,0.002759649040530142,0.0020305159182807406
97,0.002756842478581219,0.002028630044812415
98,0.002754051023710011,0.0020267916838411534
99,0.002751265877475968,0.0020249986188446887
100,0.0027484788770516144,0.0020232486739330804
